class,BrdIndx,Area,Round,Bright,Compact,ShpIndx,Mean_G,Mean_R,Mean_NIR,SD_G,SD_R,SD_NIR,LW,GLCM1,Rect,GLCM2,Dens,Assym,NDVI,BordLngth,GLCM3,BrdIndx_40,Area_40,Round_40,Bright_40,Compact_40,ShpIndx_40,Mean_G_40,Mean_R_40,Mean_NIR_40,SD_G_40,SD_R_40,SD_NIR_40,LW_40,GLCM1_40,Rect_40,GLCM2_40,Dens_40,Assym_40,NDVI_40,BordLngth_40,GLCM3_40,BrdIndx_60,Area_60,Round_60,Bright_60,Compact_60,ShpIndx_60,Mean_G_60,Mean_R_60,Mean_NIR_60,SD_G_60,SD_R_60,SD_NIR_60,LW_60,GLCM1_60,Rect_60,GLCM2_60,Dens_60,Assym_60,NDVI_60,BordLngth_60,GLCM3_60,BrdIndx_80,Area_80,Round_80,Bright_80,Compact_80,ShpIndx_80,Mean_G_80,Mean_R_80,Mean_NIR_80,SD_G_80,SD_R_80,SD_NIR_80,LW_80,GLCM1_80,Rect_80,GLCM2_80,Dens_80,Assym_80,NDVI_80,BordLngth_80,GLCM3_80,BrdIndx_100,Area_100,Round_100,Bright_100,Compact_100,ShpIndx_100,Mean_G_100,Mean_R_100,Mean_NIR_100,SD_G_100,SD_R_100,SD_NIR_100,LW_100,GLCM1_100,Rect_100,GLCM2_100,Dens_100,Assym_100,NDVI_100,BordLngth_100,GLCM3_100,BrdIndx_120,Area_120,Round_120,Bright_120,Compact_120,ShpIndx_120,Mean_G_120,Mean_R_120,Mean_NIR_120,SD_G_120,SD_R_120,SD_NIR_120,LW_120,GLCM1_120,Rect_120,GLCM2_120,Dens_120,Assym_120,NDVI_120,BordLngth_120,GLCM3_120,BrdIndx_140,Area_140,Round_140,Bright_140,Compact_140,ShpIndx_140,Mean_G_140,Mean_R_140,Mean_NIR_140,SD_G_140,SD_R_140,SD_NIR_140,LW_140,GLCM1_140,Rect_140,GLCM2_140,Dens_140,Assym_140,NDVI_140,BordLngth_140,GLCM3_140
4,1.903012959007813,180,1.155378037334157,139.2196492021808,2.0246556817417813,2.875887349498392,198.92567582911084,169.09776014725094,126.34185649731927,7.79165701276645,8.23533745558728,7.5502247763392685,2.437842046795466,0.2894623057523289,0.7774467704737561,6.688162524386725,1.6980291375650816,0.9895177911989852,-0.0849868348348523,220,1966.741291937264,1.845820636535191,622,0.8026841043008761,190.96061664178072,1.8322187730505894,3.0438518839229536,220.4543699721336,145.07601897804457,235.83728600144752,11.887278699710581,5.190980099665872,9.485280793988906,1.7415153152289293,0.8127622675198565,0.7943472885851621,7.095245353622017,1.0009770106623939,0.8884245296679019,0.13251050163209382,546,2231.4708905900957,1.7811340577339299,2546,1.1661517422580785,140.45272214556007,1.4824852312367205,3.1896174494426073,184.5703377383977,138.30342050865002,168.0872847551592,12.295321997265912,12.684483928014272,7.9175304943829925,3.843100567195468,0.6984040368100527,0.8185466972055222,7.226899596442362,2.037697625798079,1.0251658852945873,0.103655084316529,452,2186.8020492421674,1.3661330214055083,2893,1.9748347328442541,168.67049043457004,2.421208128732117,2.4960651433188468,174.803282485588,179.1794289851112,113.70058824645818,11.768614157394031,13.044080845957094,13.99147487498153,1.7283744511229184,0.8430641209115927,0.8927593064376447,6.86272396851752,1.187345191596691,0.7279674650985574,0.12935448035725308,907,1218.4202633147017,2.127450912744833,1594,1.2227215565400802,197.6891329001408,1.4195269691125123,4.57670871149701,201.71370514298,116.73718163251995,161.43842257541218,9.376162830718728,9.939201221384552,12.444940705890412,1.488695920768658,0.8961833508927335,0.7537660430366401,8.457091056960468,1.277893072844058,0.9306430382531421,0.17481635095757322,1483,763.6292600167859,1.6053420040832838,5126,1.645980909001711,148.8020647064715,2.0680132097499784,3.265875400076078,216.9143516401776,147.02493865620798,217.48009668312312,15.501391260024105,14.337765865714651,8.584014601349708,3.451824846663371,0.9081916028903025,0.5935288323992133,6.992588149388279,0.8697370614073918,0.9712801193932059,0.04203462438548536,327,552.7638264244993,1.9722651893799177,7737,1.6477513558436971,154.29573321246303,1.8471664193468182,4.50497886643605,184.73134710675464,171.53004035281427,147.00253722615457,16.65708978440446,12.55351789560613,16.946345605868128,1.2159090335819422,0.8552279273355389,0.7479060077247883,7.8189364259573715,1.5691760727009645,0.9582749859431801,0.2407558554533886,576,710.7403604432974
8,1.8971340899557358,216,1.3541105933398812,147.88302147901982,2.3554269252840516,1.629882081967423,55.51177549049724,57.344326091509686,131.8670638612865,12.166488139903645,18.788539062317863,9.391997370546493,1.669174691156433,0.7178945769356235,0.7166007362499519,6.628269637601725,1.6379971365308565,0.47308741511534647,-0.02905383345087774,16,2965.0544628326747,1.8268620380408531,110,0.8431786360586504,136.41392878593828,2.2853951465498925,1.6165665447360795,91.66796745665985,56.61124058865847,107.04063297420127,17.396981232140444,25.346146456139003,17.01814083794234,2.0635058584370523,0.7931803582987492,0.8502523473294121,7.833621494977338,1.873945614731651,0.5238551319877913,-0.04012802308826079,112,1670.5089266714363,3.800677069534514,889,0.6602567112556027,124.69820734108026,2.122699776866712,1.9749388755399044,42.055960525303064,125.06526277469936,177.09562392258417,30.38121050251109,20.54911527971218,22.325993609877983,1.1462906534185788,0.8645461810590949,0.6802633493540159,8.214143505797939,1.8817491078015265,0.3294669470407219,0.18709407392322483,79,689.5067093674128,2.401038499031919,217,0.5974170682178146,140.71612502546142,1.4980868220509986,1.2860821691286288,143.45865855073785,114.67519829287262,113.54534758658063,43.438489647981775,25.868121553248763,28.392961338767726,1.1798362105273834,0.8379502315212123,0.7145509841552986,7.847053588993998,1.6910795229091184,0.58839990756607,0.10135564141863632,234,749.3741736519187,2.9414846325388995,1466,1.7993894202029013,167.05209971485934,1.8491594794210784,2.648095946894232,143.3310381762917,69.21305368419019,167.07827156821838,44.26923026279091,45.65150410897026,35.11381260223245,1.697048248613511,0.926035869875762,0.7226542152974929,8.57008683941635,2.2996121048390648,0.6315649983035627,0.2744235104656707,284,763.3357310115812,3.078214271531246,1375,1.7615815934563697,183.32644753939476,1.7552974517911328,3.668381645475492,90.85898097821081,85.24820427314081,142.61546721221714,47.76419371336666,35.3771626038753,63.559523316543476,1.8316814244174844,0.8784905630453139,0.9104398851826425,9.01471509175606,2.106485083996032,0.081614039026769,0.20046176488296497,430,350.5909653242877,1.9548529724477868,1080,0.974760594293472,154.5050748245755,2.3641756949819164,3.8313363031993193,48.892646604625426,91.37021657023602,119.0933485179047,44.96486967916546,41.60082998653564,34.93216860125676,0.9176006962513861,0.8792115700019261,0.7281682877636165,8.532860605879291,1.543284100125316,0.23480974705207183,0.19712484106381356,378,783.8009963977511
2,1.5171771169909791,61,0.7398397283735698,148.6917429594807,1.6584851160151117,1.684292472236309,200.80457807685076,255.06875703132542,225.79578949462598,14.545257232879498,15.77968610502539,12.339396948479287,1.2344718914677473,0.6669954765056088,0.7829145665881189,6.302106026647237,1.7286623603729885,0.32794319039354963,-0.10160068904578928,118,2489.1765420939323,1.356813060092574,503,0.8025272594403525,191.5428014613643,1.083759253563985,1.4581215689678138,198.27850794512173,154.374804383504,206.1772195565239,37.64664397735459,29.86487562458699,42.16665827316903,1.7740922596285107,0.7701611313364846,0.7700442776012251,6.84462584164747,1.7975971033194662,0.4874283952179198,-0.10337425564635838,179,3499.699328226594,1.616657928836044,614,0.21296900627339388,172.52117322100685,1.9494781116826558,1.2833847730415935,197.84355199950056,179.86141278555115,132.47417837566502,33.417144437325575,37.94384616822305,43.09004373675147,1.0840938852435673,0.89718307213423,0.8163848593529955,6.666928470555494,1.746000231599666,0.2911900337686488,-0.026749711532337038,122,2974.233808296166,2.076351879883553,2812,1.4282476272437479,133.8473838661857,0.8742488919465023,2.5135457873332143,194.9884776534984,174.19365461619827,147.37925244835907,40.09801812658486,43.08323680683871,46.60267225825057,1.7166404293912763,0.8065165009715184,0.8946654585801844,8.458703600960614,1.954876092581087,0.8294694428935334,-0.04941536563751259,-11,1001.6755863844544,3.109051283067927,1885,2.6594148469685632,186.55972916354628,2.5595797780322864,2.631592011515549,156.13070646644562,214.1375869215859,176.81834691296902,51.72225059103957,41.41512084972643,38.94293898251546,0.9501398991800419,0.9104142857460278,0.5873872045651675,8.886351731252512,1.0871133583814725,0.5512100866823357,-0.09046218362328197,553,698.4252573614726,3.562123413530054,299,1.7183700411450804,137.5426466876979,2.8998466255466617,3.693539563306274,194.39893954152515,175.99528537947114,182.90320838062692,57.45227916222969,44.81327156872411,47.54016186243625,1.6692755552525702,0.9062885651392663,0.5072441387550128,8.990979728711553,1.4592672485661196,0.6849637048920746,0.09320237417638814,319,842.5530694740253,4.377255765930098,2745,1.930917646143533,139.79220376660865,2.6075850936031086,3.917004713451321,162.50932152684248,82.81673961354805,173.76241977961502,55.896518476877276,38.017484333636034,37.602579288917234,2.2431706294395806,0.8303237091681981,0.5989850678542171,9.298768389388536,1.558154895854931,0.6114830917707154,0.2353913365950192,847,377.9230874482127
8,1.5762273189950942,142,1.423372995350122,143.0540027039354,2.29764814446964,2.21828612918305,207.53236865742994,142.39197066777723,159.39497758322358,17.143627028150316,10.626952812434586,10.081676836564592,0.6843480027797603,0.7253785710651622,0.5277650882496403,7.029895236666204,1.4315419376907372,0.9462178234883095,0.20374796571426612,132,1570.1159285488843,1.5890259385324064,403,1.6078033007673278,156.87247940334925,2.056530021728055,3.7716289334134676,223.72470370184237,135.56667893421357,168.03814591438925,18.791849412233965,8.96565603629559,21.92887777307707,1.6376687344145957,0.8178498639912171,0.7082975879111474,8.127922921337273,1.974691099736293,0.7165337887581062,0.3071199967274241,82,1094.453640956742,3.46273635630812,974,1.877935108737358,158.93171088730213,2.6356211295749663,3.331339598962075,188.60665841959153,119.54166645049037,173.59799844130507,25.53557374832892,13.410801506501588,17.743782118315057,1.7220219397596537,0.7028102431616828,0.7432969879250472,8.359000578849903,1.8903657589339213,0.6084330709505668,0.2891658202397871,68,1057.1062097809981,2.3951191595240573,78,1.851029066861366,188.8024210453602,2.761318862494389,2.4096876103945686,202.67450423302404,84.56672351430296,144.90968339640975,38.28589008673079,43.493687554429535,20.309287039272107,1.5378123633859786,0.8721039804679315,0.551929419465357,8.709180156140555,1.4292957409913343,0.7654492228586953,0.3517706928582608,653,668.024792338864,4.572174613020421,32,2.345312817790588,189.12789257091927,3.243499245846172,2.196564620358428,216.58257976737173,27.543200759166304,147.44794409695513,37.66104358685849,52.22645110055068,49.0479197725805,2.851714380701586,0.9029280762527591,0.4429588701557772,8.66038136842474,1.7461310520880893,0.7792201950791299,0.2669758209051595,764,797.290917600894,5.0400942348082864,1205,1.80184198509372,176.94734735294546,2.3801098260196523,3.407545356027266,191.99335061232273,109.081926203016,143.7042357548111,46.09620989706705,51.28846841060684,52.80163821750859,1.3751259846446526,0.8684092443901972,0.6579110847483169,8.98520154987748,1.1828208782712568,0.35122593018824033,0.22109387325125077,164,839.1629141747544,4.947541012690958,-1345,1.777054229864043,126.72167033230377,2.3157667780469167,3.4980341688329126,194.49828772305727,71.81763894873798,150.95169833482527,46.82725241672939,38.63677397104544,31.529387309408985,0.6619566248675344,0.9522539074942399,0.4282310240823241,9.10977197483636,1.2103375154430887,0.5199840974750182,0.2514463192314241,856,871.6678245038927
8,2.1095326096696816,145,0.9901845016775602,137.01814220545086,2.4268125858594223,2.7552476775629957,196.3317973231783,135.2669050123569,122.9556285961498,13.871003609848351,16.41745856660605,15.520348950348517,2.7657927253549994,0.6579602930293517,0.8733013628683097,6.268034792717341,1.644043218976934,0.942562597041691,0.3518871092982812,23,2139.17296704722,1.8333533225923306,546,0.8976652899094182,145.5182408924264,2.478827995772087,3.1295042936899935,184.3003118156498,107.01937000547926,113.21351932980491,15.28768747892328,20.996904067318052,15.619564203366238,1.5692110016268705,0.7994202180494586,0.7540877526725743,8.464724479550602,1.252644154414951,0.9318661988278274,0.35761949329809606,102,1625.8176505948563,2.9380997908744724,742,2.378142368821948,165.57920693018,1.7064429716933402,3.5048961368109652,197.3454949258561,36.68947233663732,137.74447319650685,28.905307487130294,21.16954780792722,26.44724962915033,1.057321170920301,0.8344995635661986,0.7719995983080774,8.302751096377348,1.3154333312154451,0.9169592817664507,0.23913607886660482,169,1098.0117250038256,3.8159051018805012,676,1.3570725470863827,138.4844470345921,2.280010250981707,3.151554924123718,220.48213853326,107.93217128390171,163.53864279454956,33.41100392072118,47.35363543757161,38.10014972882166,2.053885848350271,0.8723888110737155,0.4425847946272369,8.604190505071637,1.16405012630567,0.6118735189794242,0.1392922863644081,818,1084.8039316835118,4.748130073358161,591,1.810876467966581,166.39634945884313,2.335781998343565,5.556485447783113,176.54251523203578,72.40409227766254,152.9501558015439,49.08653382211784,42.28162842041996,42.889240103457844,2.7409562455223897,0.8796463977454576,0.4832253074332289,8.88078584207135,0.7743158697886623,0.614766101031342,0.10300293539334858,-16,852.601698057181,3.2837972572457748,3555,1.5031881191995575,147.99399676970307,2.072664977641833,6.619162255308177,185.78668261954726,181.75259922777587,141.7634235816429,46.80215498121538,41.95229014795847,35.76774030270995,1.8268605742648891,0.9413824936483142,0.418430878649915,9.32906446518544,1.1017606347891624,0.8912307637324987,0.03468248865173511,1831,605.5199990297295,4.33761866310159,3092,1.8748758792344886,121.25711813121015,4.54220511682149,4.443934301417765,190.4945687612374,140.18650672437846,141.82888258512418,50.32786462014128,53.15000813254473,48.04413135108511,1.9748074774834368,0.9515172472438521,0.48461131957256764,9.250843265834545,0.7561053441664012,0.9065915843766476,0.23587507954916534,1077,605.4649176072626
3,2.111368896754694,878,0.6916001725794747,241.9244411788465,2.3679476936069186,2.7900008092718367,208.72353384185126,245.50634997578052,254.4385223020792,8.24870338992083,3.6932540096351367,5.276780340804858,1.3772726238467876,0.278443496480586,0.8005064274700036,6.447474415717666,1.4576568857477359,0.23984571580445913,-0.07528155739565426,261,3529.9433147081145,3.0956664339050994,4081,1.483793365618163,208.59557714535723,2.7836992076449842,3.0773901766688154,193.08843686410108,220.5700550165604,239.38613285827228,7.4787373669023225,10.13959737111327,9.966030371212074,2.313210298987589,0.44777863972215415,0.8038885005053098,6.843666393286264,1.6587569619601243,0.5672094325931778,-0.08585337082701947,610,2321.2470853742275,2.260678995204205,4598,1.301976939697473,208.2061351327902,2.7095799168664163,2.479532747679379,215.66574899813276,237.24104227561375,246.2736788913111,11.147671939650811,7.737444654313914,12.315065226925476,1.7053572727884208,0.6568076460490151,0.6948431065218998,7.045183186599232,1.8883305512041975,0.7498037218386621,-0.0794373759234771,730,2680.4739818126673,2.6805000500940865,9361,1.956039330004603,213.11170139689963,2.185584168405961,4.003322689387302,191.72482885470367,232.2955393755458,226.21898103794183,10.477181171476348,7.014510284857892,9.845081357118694,1.8490770281763984,0.7029862434288114,0.5853376861807489,7.251835581551791,1.6047250156743353,0.6585863522149253,-0.08327110683352257,1579,1985.9181690443147,4.309744154928834,6676,1.8149610700835996,217.36596157394806,2.3956424958385343,3.6689456462842167,211.63289337629112,251.56009902275866,245.01955389564947,11.424460164077306,16.34378719132242,10.530548789745636,1.847414934831927,0.7495548707677488,0.7570366758664261,7.252480313930234,1.4461910126302802,0.14282362377891447,-0.091327883635363,2189,1516.3582174862386,4.190608095289301,8313,2.347348848589605,217.13041619555048,1.7483725780030315,2.9432628468473485,191.67086317371306,234.88201389403469,242.04510198859646,10.909618138304914,8.144157903739634,13.099632678335837,2.364917957524594,0.7920074789831174,0.3190112591467449,7.470343998822958,0.6128474269900126,0.5895659819861198,-0.10538401038421905,1603,1021.383871064927,6.157167713967411,5398,1.4519316429484832,223.61182334809908,1.3629787470396946,3.807781500027694,198.99910334720886,219.01500578069837,244.56286487629092,6.423094511676116,17.62590112428795,13.281081493219592,1.8971914806283259,0.7692012134575128,0.6105448934340008,8.001887999137356,1.5286352280299051,0.6247160924404956,-0.10207344420203637,1169,1393.2189352141017
1,1.0007386682057584,256,0.5425394053429853,174.6411204342027,1.5226978137654459,1.8405533900524282,188.25958673983513,37.292150938582495,207.70647485420972,8.100022059593451,6.7846435720310385,8.3171077345758,1.5654813611943588,0.6457631749012981,0.8886323950190914,6.361737713905876,1.995814333123389,0.34262862401310057,-0.07344195817308569,90,3562.9540999496876,2.5491972116936252,-96,0.97128540845623,157.50460657356928,1.6456675459660954,1.1869066260249124,65.88530247459643,67.81743562545553,185.01592124639217,8.896403503252396,9.92792412075398,15.438203717706614,1.4177474433766897,0.6183382730402218,0.745594753209952,6.235872562909154,1.9736254756670926,0.8135376238058206,-0.06514659854109511,140,2611.2016400231205,1.7497608716497257,230,0.900925302934719,170.24878709945995,1.5612439693230624,1.657212267450252,87.29509334725222,114.56876310881191,166.49112282847068,23.878239051832555,17.921401310148102,14.219964375308976,1.1085488352140602,0.7242320710903521,0.8548808828529089,7.398610544943212,2.075182550807991,0.785377462820325,-0.08663874864993105,171,2071.3164030525345,0.9027888779115156,1928,1.8500424216947924,113.86139824755386,1.1069146792682725,1.5272345339412314,43.9989993891374,58.29096077828261,155.02533042999383,41.04834916430882,23.228391231099778,52.521601725789715,1.2978310308031853,0.7340646912902228,0.8472949599519934,6.6363425908604725,2.1182842921359377,0.7005469946106571,-0.08780969581074324,289,1715.8390573736697,3.1930711695317715,499,1.8088702121227689,146.74682698006177,1.463648849881328,1.7582365322711673,90.76308764219213,126.2557318118424,135.02570576615162,35.78235450290444,35.96181888272455,17.07426634528296,1.880716447701656,0.911648767358651,0.8526542385363288,6.851130977227006,1.389501036805723,0.6799852706551593,-0.09811132472114638,400,1371.0784191771659,3.4282845370598465,2253,1.0589900891682382,138.28338913770162,1.9524934004872718,2.9137438469489956,63.56663135396253,83.48876174788174,150.87983291854428,35.26235070181755,36.04573943117185,48.19081854050306,2.2542686962804086,0.8681132216404543,0.6467723414990684,7.818646276728677,1.5776154366554254,0.1238855638455931,-0.03129599599363221,794,860.7272128180364,2.4769967992799,1841,1.1477534747099942,160.60675816283833,1.4616639228766897,3.4274528848081918,102.11152341799473,120.92278624326252,159.2293274562451,48.679140815978705,29.913590884847835,31.38383540045566,2.1048158675553235,0.9257532769867299,0.7365919718667601,7.83895527572086,1.4122375998710859,0.6614410584724733,-0.0731628078337668,353,491.94552209151476
4,2.260848642551857,717,0.9558748111345376,108.39966599119285,1.8060183859748142,2.9375267626571286,216.6513885627218,123.25469634557393,151.55541666094152,5.950355139465314,6.331506964193336,7.9716605028580565,1.3296299193399388,0.3570524851368909,0.8032259333351803,6.517268121318423,1.4375080391436756,0.844195943333317,-0.18626772357961807,130,3333.297275932505,2.329504927958036,2073,1.4232025231730947,157.48770331202337,1.7614062804126014,3.2791599317462823,181.90542266296018,142.54659176097482,144.7144904689036,11.631893679002387,10.420778230505826,10.658505135114561,1.8960950803545389,0.5522414662623997,0.820414764446219,6.795965326206038,1.9723818260145798,0.7951784506944592,-0.09163603276678074,424,2820.0818280662115,2.4697543935267032,2343,1.1295021257261508,163.76230551515462,2.371546881580987,2.327356760077953,172.77311751186312,119.11512709591383,182.78035205364944,12.626950533759086,0.30578716182848886,9.034615911061154,1.6933480299465626,0.681323544206495,0.7599911521376128,7.351020658636532,2.0660503074370125,0.524206690810092,-0.10890878191148645,761,2082.2298986489727,3.254813261312579,2792,1.7906441290865502,171.18032879830278,1.672777906112593,2.1770019866559505,190.3684125458122,140.7205266061065,141.3234919437558,10.546379332814741,7.038871051338346,9.38101853593467,1.9266302773245048,0.7499930494590525,0.8250610738095332,7.207270248139297,1.708241762003483,0.7031964024363686,-0.08769400086243336,750,1556.4053940308997,2.1535739805530856,-288,1.8590169624564405,175.46014825971218,2.924026068271728,2.48382894712004,202.30832240180553,114.11186124294079,100.39987292148774,11.746674487140382,5.966695908399588,15.190905065672048,1.6186394970305957,0.746093207621231,0.8875004247054774,7.329009034530874,0.9900748700399242,0.7661813346122565,-0.11072613193889544,1005,1234.0769971053553,3.607218962324497,7146,1.4754501872060635,171.9485788999011,1.7720369746754483,3.9931856859531702,191.1218404754768,168.69054520371748,202.55406539923405,19.593622757577688,14.61259029894085,8.634834189815432,1.3919563396365084,0.7460519233890194,0.4499060397131267,7.40035237180854,1.2949585520046951,1.120146303054147,0.2073678801647026,642,744.3511778709402,4.680850131155333,8891,1.880152625592312,131.36600586014606,2.3313968142345614,2.9161303794813422,206.56860301096256,169.05920604116093,189.65840929794345,12.904962821876401,16.55527424520362,16.538332042590564,2.240988898367328,0.7793357121615236,0.5981177556522131,7.9979161371143075,1.4482425107310661,0.9673901031115474,-0.13544871678192366,1411,793.1976990414025
3,2.4947272739934254,193,1.3706336445953977,126.27969701156803,2.435133758133158,3.4802335160246636,169.53476250623373,128.19852391984872,225.5599251925957,9.439766817516698,6.785005356634918,6.863887259690476,3.550919709962192,0.7911225115702611,0.691746445478124,6.440787167804302,1.2456560261404597,0.8709275267119866,0.08868728856803235,239,3231.879009261977,2.1473830571134185,1378,1.7621258528361816,171.99694718595353,2.546892514098258,3.0879307453329075,206.71672687146582,138.1940283513085,192.08653276941777,11.07552503298399,9.381776429611175,20.997442227981967,3.4577231166067803,0.777102704151313,0.48260896290465843,8.194356267204315,1.1978771123673153,0.8497526834026599,0.008647538725467425,540,2017.962167702894,3.6886903588621855,2221,1.9902102314930097,167.46143771758,2.7251974136719213,3.88517954073068,194.7894165318772,160.92134321448827,131.52186993675957,10.398974327900238,20.80834303160922,15.503876516317666,6.646894114764028,0.93297946462935,0.6069491365412204,8.427774295242328,1.6063880635764332,0.9507662266412156,0.0073148072602631994,907,1398.6091068289566,4.435359168264378,2220,2.1456530560017324,189.51800912556203,4.82677691652465,6.8411671251239765,217.78118105573066,155.34567343730842,170.71663926758208,10.161957407355148,14.449484139557327,14.453388620003913,2.5914438680635614,0.7725427451599753,0.6312749256542423,8.631776351780438,1.0545587653519233,0.9337987463568588,-0.006302909849464213,1480,1609.6949807396525,4.265373030144461,3562,2.934530177951378,160.39038009418294,3.089551497350019,6.262923772992471,213.39555013369582,150.65877060561382,149.34891299055144,14.03261710819373,12.18143541130417,25.580297463522268,4.295662208180989,0.8834809974962963,0.33161469576004987,7.728236722396721,0.9706161431103906,0.9942571038235253,-0.06204623321249232,987,1482.5664183188503,3.2010783983438005,4906,1.7940318924438514,150.06276629877135,2.846530531033806,6.05433156195375,200.1565064186571,166.53049316482634,163.32241739523593,20.782198429571565,18.765092134011674,19.780387154267665,3.9192976522308824,0.7610656909337614,0.6022211509659824,7.666988476350781,0.7418659340468818,1.0508258780397135,0.03619327263700195,1579,1202.2775780336804,4.593540112634201,2056,2.3899608974219935,161.32977412736938,6.806000226056546,7.0861223441259495,209.29838051903616,156.49607006670357,234.4821978704904,33.61805039066274,15.76244616236607,19.57870385678517,2.3399686687506502,0.7933587173586684,0.5623015972126901,7.092300244568228,0.6211432435462604,0.8929122319578491,-0.10727184404666895,1596,914.0755230125603
0,3.3098691814394874,226,0.9437420598474283,56.50967006651173,2.458353472988495,2.8749180988195477,78.9478013458697,54.50990263963667,78.53426219881165,7.067725154931275,6.753700658570261,5.824765845415956,1.7345432283196676,0.7302833655041779,0.7501862838252847,6.424832277570872,1.4092058217950163,0.2555778351146125,-0.09183448884636591,222,3128.869379926917,2.8950591907829306,1538,1.5752798656148426,85.98883699929985,2.5469361959503596,4.190126809439819,77.55346198755566,142.04647783733077,83.4446873635668,8.51033535059744,8.981805881183574,10.551019475034284,1.290727513907439,0.8793922987178107,0.7314729999753655,7.194001844336746,1.811189932935255,0.5738140159578811,0.047745778194821745,438,1991.2910279025598,3.571998676517637,1403,1.5777574512228734,64.98893690168707,2.179047917887633,2.6023040103704824,62.15664330158794,67.47118575265543,75.45927280773793,8.785040868111178,11.729614623927503,12.102430767797308,0.9934447846798237,0.8572791703712037,0.8019774270148338,8.302110628480383,1.897526947259279,0.6568207874016131,0.06067540021485091,380,1228.694297216976,2.8562935829819676,1308,1.6127223842131269,111.23009792808871,2.073368484422908,3.4530580195982727,68.79659431194139,125.17729859275248,85.71961715359681,16.396198900662377,14.024378567291345,12.894232817120523,1.4193169750055201,0.7935884880653642,0.41198839703727663,7.213992564380083,1.9649838050544632,0.7551750786585661,0.20234095455044915,747,1744.6568940632378,3.6218910625155964,1647,1.9218793009719815,32.59488810329405,3.164866223429192,2.5569143008715796,75.6993883701815,82.2423345699409,99.42965805445066,22.386064733896085,22.06734745087821,15.580304736077004,1.337535066585517,0.9214333776839657,0.6970496118055098,7.060245489144637,1.539418188775509,0.7830661575276219,0.18404262874395763,2021,671.0871665299113,3.5847323973078864,7065,1.5666475294107558,92.81479432988992,3.3989267391690987,4.60229754740256,69.43594765174035,78.04189159099784,56.011313928599336,34.231615491277765,14.053515576200937,28.95526062380899,1.5772292880061556,0.9280299822267611,0.6847161264690804,7.7000889595693485,1.002479732963268,0.515196252856293,0.08478766947165434,588,582.6185967168875,6.115879904513151,6883,1.217327947856346,60.37091199474264,2.3692276148652,4.298201506191864,75.75094565483718,88.3324902820452,66.78364801836835,21.833422584625538,23.819009551406516,26.962806024899823,1.9932481043176533,0.8846435898891349,0.38917234322258115,7.587603929064704,1.8808921563009395,0.7469989548683338,0.32648243152002876,1199,930.1713944494178
