nHM,piPC09,PCD,X2Av,MLOGP,ON1V,N-072,B02[C-N],F04[C-O],Class,logBCF
1.7337720394134521,1.3367680311203003,0.7454820275306702,0.3407686948776245,3.4514808654785156,1.4497475624084473,0.0,0.0,2.5404534339904785,2.0,2.679189443588257
3.249741792678833,1.1684263944625854,1.4763545989990234,0.6990500092506409,1.9166157245635986,0.6847864985466003,0.0,0.0,1.845752477645874,2.0,0.6563103199005127
0.8611863255500793,5.658430576324463,1.605282187461853,0.44879257678985596,2.905543327331543,1.4308815002441406,0.0,0.0,6.647356033325195,2.0,1.0831491947174072
2.864948034286499,0.7594966292381287,2.7169227600097656,0.4829745888710022,4.142472743988037,0.7188224792480469,1.0,0.0,0.9674525856971741,1.0,2.978811025619507
1.5560792684555054,0.52490234375,0.4824434518814087,0.5231219530105591,3.3268532752990723,2.710685968399048,0.0,0.0,6.182513236999512,2.0,2.9362633228302
1.247180461883545,1.448570966720581,1.622185468673706,0.6750262379646301,6.4453654289245605,0.618796706199646,0.0,0.0,0.09297870844602585,2.0,5.07138729095459
1.6030511856079102,0.9829935431480408,2.2038612365722656,0.5999441146850586,3.6685590744018555,1.2096266746520996,0.0,0.0,1.82254958152771,2.0,3.4858171939849854
2.1224446296691895,1.6367069482803345,2.135359287261963,0.5956810116767883,2.6515860557556152,1.5993613004684448,0.0,0.0,3.6934285163879395,0.0,0.34151411056518555
1.171945571899414,2.845118999481201,2.04341459274292,0.5705616474151611,2.042186737060547,2.5449111461639404,0.0,1.0,13.187128067016602,2.0,3.010425329208374
2.052001714706421,6.087193965911865,0.4811817705631256,0.6910220384597778,2.8232789039611816,2.589092493057251,0.0,0.0,1.2924646139144897,2.0,3.0680949687957764
0.4066413938999176,1.3691831827163696,2.501897096633911,0.7052736878395081,6.5541558265686035,1.4643607139587402,0.0,1.0,0.33715975284576416,2.0,5.3480987548828125
0.24544809758663177,8.388686180114746,1.1985785961151123,0.26437169313430786,3.6779050827026367,3.6557023525238037,2.0,1.0,8.618083953857422,2.0,1.5790069103240967
0.689635157585144,0.42638838291168213,1.3276132345199585,0.427517831325531,4.228447914123535,2.661465883255005,1.0,0.0,13.264365196228027,2.0,3.664588689804077
1.2781604528427124,3.833996057510376,1.3871999979019165,0.542678713798523,5.992135047912598,3.1109135150909424,0.0,0.0,4.028709888458252,2.0,3.766577959060669
3.895620822906494,5.099663734436035,1.2746963500976562,0.23427966237068176,0.3522069454193115,3.040778160095215,1.0,1.0,6.533485412597656,2.0,-0.5271320343017578
0.25050222873687744,1.2315287590026855,1.1803537607192993,0.39968162775039673,5.856730937957764,1.2585886716842651,0.0,0.0,4.719252109527588,2.0,4.054543495178223
0.5659253597259521,0.20689280331134796,0.8453958034515381,0.2566964626312256,1.8485071659088135,1.2779773473739624,0.0,0.0,12.795347213745117,2.0,0.7465026378631592
2.1660304069519043,0.9799283146858215,1.5920652151107788,0.3408414125442505,1.6692321300506592,1.348914623260498,0.0,0.0,2.389538049697876,2.0,2.0452709197998047
2.9975485801696777,2.710416555404663,2.022785186767578,0.7240910530090332,1.3378350734710693,1.4301592111587524,0.0,0.0,1.91068434715271,1.0,3.044372320175171
2.6595945358276367,1.7989619970321655,1.5503859519958496,0.6636485457420349,3.1234493255615234,0.4513567388057709,0.0,0.0,1.5945219993591309,2.0,2.4200875759124756
2.367063283920288,9.27918529510498,0.7432114481925964,0.24988432228565216,4.162001132965088,2.520594835281372,0.0,1.0,1.1427212953567505,2.0,5.195566177368164
0.5140792727470398,2.913053274154663,2.040435791015625,0.36721372604370117,4.184730529785156,2.8648123741149902,0.0,1.0,10.441752433776855,2.0,4.375642776489258
0.7348822355270386,3.071563243865967,2.078948497772217,0.5591089129447937,1.9646368026733398,1.188183069229126,0.0,0.0,1.2266647815704346,1.0,0.8868191242218018
3.4570119380950928,2.588402509689331,1.5850952863693237,0.3537963628768921,3.483159065246582,1.8946493864059448,1.0,1.0,3.890437602996826,2.0,3.2718045711517334
2.270674705505371,6.275216579437256,1.159216284751892,0.2631767988204956,0.6217091083526611,0.9648109078407288,1.0,0.0,4.620519638061523,0.0,1.1901576519012451
3.985128164291382,2.640035629272461,1.557360053062439,0.6053594946861267,2.075040340423584,2.0726006031036377,0.0,0.0,2.6712119579315186,2.0,2.464683771133423
1.8258790969848633,7.279819488525391,2.7004618644714355,0.6587640047073364,1.4520025253295898,1.088100790977478,0.0,0.0,1.5760526657104492,1.0,1.6557071208953857
2.8736069202423096,7.173468112945557,1.8682241439819336,0.49737751483917236,1.5584616661071777,2.337007761001587,2.0,1.0,4.394720554351807,2.0,1.2605857849121094
2.9567177295684814,2.9693644046783447,0.2800467312335968,0.3918939232826233,5.9251484870910645,2.1436476707458496,0.0,0.0,1.6817148923873901,2.0,3.7088067531585693
2.9779179096221924,8.262760162353516,0.7675802111625671,0.43622535467147827,1.107508659362793,1.1594823598861694,0.0,1.0,1.651945948600769,2.0,0.9255938529968262
0.7072888016700745,2.859623908996582,3.058016777038574,0.6570591330528259,5.691239833831787,2.5517513751983643,0.0,0.0,1.0625346899032593,2.0,4.358287811279297
0.8914155960083008,9.108925819396973,2.355470657348633,0.5160003900527954,0.986095666885376,2.105992555618286,0.0,0.0,0.22210238873958588,2.0,1.6458806991577148
2.6903936862945557,1.247456431388855,1.1798677444458008,0.39518892765045166,2.0157997608184814,1.2141565084457397,0.0,0.0,10.109106063842773,2.0,1.164341688156128
2.8755152225494385,6.168668746948242,0.7297348380088806,0.41863805055618286,3.803831100463867,3.5352747440338135,1.0,1.0,7.945917129516602,2.0,2.23598313331604
1.2115229368209839,2.442650079727173,0.5214256644248962,0.32407766580581665,3.398674964904785,2.397966146469116,1.0,1.0,16.66448402404785,2.0,1.5167996883392334
2.897831916809082,5.258394241333008,1.0888561010360718,0.2632049024105072,3.039978504180908,1.5926584005355835,0.0,1.0,0.9295603632926941,2.0,-0.20185351371765137
0.7322013974189758,0.12733341753482819,0.5353884100914001,0.5528192520141602,3.921912670135498,1.256030797958374,0.0,0.0,5.370492458343506,2.0,1.7012944221496582
0.615931510925293,1.3549739122390747,0.46748584508895874,0.3365151286125183,2.7038044929504395,3.203645706176758,0.0,0.0,14.773316383361816,2.0,2.2762949466705322
0.973595380783081,5.788979530334473,1.3565751314163208,0.569399893283844,3.582183837890625,2.8454086780548096,1.0,1.0,15.56183910369873,2.0,2.0693671703338623
0.7876794338226318,3.4939846992492676,1.8702735900878906,0.5311057567596436,4.841646671295166,1.125281810760498,0.0,0.0,0.5562124252319336,2.0,1.7115106582641602
3.8167550563812256,5.183659076690674,2.0929949283599854,0.4938889741897583,0.9350607395172119,1.1030175685882568,0.0,0.0,1.7940682172775269,2.0,0.36328697204589844
2.4025990962982178,4.35471773147583,1.831743836402893,0.5415025353431702,3.364586353302002,1.9563086032867432,0.0,1.0,5.91219425201416,2.0,2.7702505588531494
3.327807664871216,6.911617755889893,1.3149666786193848,0.463314950466156,1.3456459045410156,1.494246482849121,1.0,0.0,3.135620594024658,1.0,0.49147462844848633
2.3284590244293213,0.029694240540266037,0.43195295333862305,0.3443033695220947,3.812816619873047,0.5688925385475159,0.0,0.0,1.0201330184936523,1.0,2.0540173053741455
2.3214223384857178,0.30340954661369324,1.3876760005950928,0.6498834490776062,3.1702799797058105,0.5594114065170288,0.0,0.0,0.8794862031936646,0.0,4.139224052429199
0.6082569360733032,8.303391456604004,4.403158664703369,0.3967289328575134,3.173025131225586,1.8274626731872559,1.0,0.0,0.5232573747634888,2.0,3.1431400775909424
2.080641031265259,6.534365653991699,0.4483215808868408,0.5553327202796936,0.8661646842956543,1.9044185876846313,1.0,0.0,2.4981560707092285,2.0,1.3044776916503906
0.5501255989074707,2.8340864181518555,1.6303051710128784,0.301844984292984,4.1412787437438965,3.5124733448028564,0.0,1.0,5.533360004425049,2.0,2.335737943649292
2.0752320289611816,7.835566520690918,0.796947717666626,0.44702625274658203,1.4569625854492188,1.1488324403762817,1.0,0.0,2.8123021125793457,2.0,0.9683904647827148
0.6829699873924255,2.9386203289031982,1.4354209899902344,0.5228210687637329,3.7974801063537598,1.625967025756836,0.0,1.0,4.593064308166504,1.0,1.4477348327636719
2.700470447540283,5.427459239959717,1.9592472314834595,0.44164448976516724,5.862378120422363,1.85039484500885,0.0,1.0,2.868135452270508,1.0,2.8132197856903076
2.486269235610962,2.5654242038726807,2.546098470687866,0.5556873679161072,0.5966780185699463,1.3738224506378174,0.0,1.0,7.08371639251709,2.0,1.0588600635528564
2.0584750175476074,0.30239343643188477,1.1176137924194336,0.4955279231071472,0.2881472110748291,0.7652970552444458,0.0,0.0,3.21536922454834,1.0,0.4000535011291504
1.788843035697937,0.19991758465766907,0.9300894737243652,0.36675816774368286,5.00211238861084,1.504205584526062,0.0,0.0,2.2595560550689697,2.0,3.6618196964263916
1.1768726110458374,7.8838725090026855,3.199347734451294,0.28064844012260437,2.1645050048828125,1.5190010070800781,0.0,1.0,3.925017833709717,2.0,1.0240061283111572
1.9616764783859253,8.832151412963867,0.31292417645454407,0.36658185720443726,2.3723177909851074,2.7522826194763184,1.0,0.0,4.492126941680908,2.0,2.7643911838531494
0.6122991442680359,1.1169805526733398,3.9064817428588867,0.5466405749320984,5.776471138000488,1.2929086685180664,1.0,0.0,1.1859560012817383,2.0,4.5262298583984375
1.2555742263793945,1.9019782543182373,1.3839620351791382,0.5815197825431824,2.9238133430480957,2.592102289199829,0.0,0.0,9.558915138244629,2.0,2.3793375492095947
2.5007503032684326,1.4855870008468628,0.5102226734161377,0.44532591104507446,0.796820878982544,1.6265842914581299,0.0,0.0,2.024388551712036,2.0,1.2701034545898438
3.3522539138793945,2.1148102283477783,0.42160794138908386,0.3129006028175354,1.2418608665466309,0.7890515923500061,0.0,0.0,4.325818061828613,2.0,1.2545175552368164
0.38836321234703064,2.7144365310668945,0.6016944050788879,0.35976094007492065,2.4585113525390625,2.622880458831787,0.0,1.0,17.846349716186523,2.0,1.7352168560028076
0.5822280049324036,1.1406152248382568,4.151484489440918,0.5318387746810913,3.5700178146362305,1.2238587141036987,2.0,1.0,6.209336757659912,2.0,2.7515485286712646
1.9622083902359009,1.71364426612854,2.074639081954956,0.46029597520828247,0.579423189163208,1.8666871786117554,0.0,0.0,7.787226676940918,2.0,0.2100839614868164
1.7345771789550781,1.5944032669067383,2.3197197914123535,0.7168480157852173,3.5585732460021973,1.3532800674438477,0.0,0.0,1.618189811706543,1.0,3.1840388774871826
3.2288691997528076,5.269023895263672,2.3750360012054443,0.821803867816925,1.638772964477539,1.2958972454071045,0.0,0.0,4.746732234954834,2.0,0.4235231876373291
1.5718770027160645,2.2417616844177246,1.6707266569137573,0.46816498041152954,3.466179370880127,2.151993989944458,0.0,0.0,4.564540386199951,2.0,3.2669732570648193
0.4977361559867859,1.4494328498840332,1.9012216329574585,0.3713151812553406,5.872288703918457,1.3877387046813965,0.0,1.0,3.7102837562561035,2.0,4.6366167068481445
2.84163498878479,0.06744645535945892,0.6153366565704346,0.34536248445510864,0.4751465320587158,0.708880603313446,0.0,0.0,0.08808105438947678,2.0,-0.5454961061477661
1.3781763315200806,7.881788730621338,0.503593921661377,0.19661492109298706,1.5650076866149902,2.0263423919677734,1.0,0.0,5.290609836578369,2.0,1.930922508239746
4.645793437957764,8.504711151123047,0.698876142501831,0.3131939172744751,1.299095869064331,1.4420679807662964,0.0,1.0,4.554208278656006,2.0,1.870086669921875
3.4370534420013428,4.476569652557373,1.8665872812271118,0.643888533115387,3.372244358062744,2.052760362625122,0.0,0.0,0.9396306276321411,1.0,2.1052322387695312
1.6197608709335327,0.7756128311157227,3.083383083343506,0.6247979402542114,5.322287559509277,1.981154203414917,0.0,0.0,0.2769549787044525,2.0,3.9584667682647705
4.26565408706665,3.2931222915649414,0.9006255865097046,0.6212818622589111,1.5490565299987793,2.054380416870117,0.0,0.0,3.8008148670196533,0.0,2.150376558303833
0.8183396458625793,1.6286981105804443,2.2234034538269043,0.6081892848014832,4.38386869430542,1.4503177404403687,0.0,0.0,5.7140607833862305,2.0,4.263040542602539
1.5814286470413208,6.601145267486572,0.9102441072463989,0.4501643776893616,3.503310203552246,2.7471117973327637,0.0,1.0,15.490668296813965,2.0,3.194443941116333
0.6323249936103821,0.9845664501190186,3.3322484493255615,0.4133344888687134,2.2452001571655273,1.723138689994812,0.0,0.0,1.0261812210083008,2.0,2.8533380031585693
3.6413795948028564,2.3954479694366455,0.8472387790679932,0.5838784575462341,1.4110569953918457,1.3373565673828125,0.0,0.0,1.6107878684997559,2.0,0.5551407337188721
2.9495739936828613,8.255183219909668,0.8419275283813477,0.4131975769996643,4.6519598960876465,1.4362770318984985,2.0,1.0,0.9840508103370667,2.0,2.5018675327301025
2.8270413875579834,4.037215709686279,1.4058459997177124,0.49613070487976074,5.283432960510254,2.537902593612671,1.0,0.0,2.331997871398926,2.0,4.405755996704102
0.8656667470932007,0.8162647485733032,1.8903664350509644,0.27002716064453125,3.6389241218566895,0.858479917049408,1.0,1.0,6.317283630371094,2.0,0.5576205253601074
3.278672933578491,4.710077285766602,1.2278627157211304,0.34337878227233887,2.8825550079345703,1.3557777404785156,0.0,1.0,4.504578590393066,1.0,0.07644414901733398
2.2494187355041504,8.860713005065918,0.7763715386390686,0.4101960062980652,3.5488133430480957,1.1427451372146606,0.0,0.0,0.4781859517097473,2.0,3.318387746810913
2.366304397583008,2.2924342155456543,1.6119128465652466,0.4651859998703003,2.290555953979492,2.1130287647247314,0.0,0.0,3.01350998878479,2.0,1.2993688583374023
2.208635091781616,0.5548098683357239,1.7815290689468384,0.5514597296714783,2.221813201904297,1.670455813407898,0.0,0.0,2.725783586502075,2.0,1.3463521003723145
2.4644789695739746,2.848863363265991,1.6682366132736206,0.31892138719558716,2.4937744140625,2.1298162937164307,2.0,0.0,1.0004321336746216,2.0,1.691093921661377
0.6050066351890564,5.060671806335449,2.9367122650146484,0.9674296379089355,3.325821876525879,1.5940804481506348,0.0,0.0,4.004205703735352,2.0,1.640394687652588
4.1866230964660645,4.586230278015137,0.8598487377166748,0.41023749113082886,2.573075294494629,2.800048828125,2.0,1.0,4.146310329437256,2.0,2.0268914699554443
3.689816474914551,2.6378092765808105,1.5587852001190186,0.6367647647857666,0.7330398559570312,1.7797549962997437,0.0,0.0,5.92905855178833,2.0,1.3217995166778564
1.8619600534439087,0.19336502254009247,1.4184815883636475,0.5114871859550476,4.431483745574951,1.8636970520019531,0.0,1.0,3.8857619762420654,2.0,3.5751969814300537
2.0917422771453857,4.569516658782959,1.6790167093276978,0.5522668957710266,5.771938800811768,1.4233156442642212,0.0,1.0,0.9814108610153198,2.0,3.917353868484497
3.5044009685516357,1.0043978691101074,1.0529377460479736,0.6072359681129456,2.161215305328369,1.021316647529602,0.0,0.0,2.0904574394226074,2.0,2.0117671489715576
1.295082688331604,3.1631977558135986,0.2379329353570938,0.344149649143219,3.258754253387451,2.0973575115203857,0.0,0.0,6.684998989105225,2.0,2.552546262741089
1.1095408201217651,0.48043426871299744,3.2550275325775146,0.38116979598999023,2.0152475833892822,0.5906112194061279,0.0,1.0,3.980909824371338,1.0,2.3359930515289307
3.1022815704345703,0.6320115923881531,1.3705164194107056,0.4737362861633301,4.946714878082275,1.9658362865447998,0.0,1.0,1.8033024072647095,1.0,3.0408265590667725
2.9980263710021973,2.834278106689453,0.5772318243980408,0.6723739504814148,0.6508228778839111,1.0990554094314575,0.0,0.0,5.955256462097168,2.0,0.3171679973602295
1.0741201639175415,0.3843924105167389,1.7810773849487305,0.5580350160598755,3.52223539352417,0.7328729629516602,0.0,0.0,6.12992000579834,0.0,2.627368211746216
1.5771056413650513,6.222104549407959,2.4462339878082275,0.4960253834724426,4.379983901977539,2.8507118225097656,1.0,0.0,5.608451843261719,2.0,4.232267379760742
1.6581629514694214,3.741056442260742,1.584539532661438,0.4662194848060608,3.5512771606445312,2.4076106548309326,0.0,1.0,4.184792518615723,2.0,1.7802355289459229
2.5515966415405273,0.4734385013580322,1.083559513092041,0.6876773834228516,2.356235980987549,0.6292087435722351,0.0,0.0,0.23945245146751404,2.0,0.26149308681488037
0.9824978113174438,0.03263367712497711,0.3922376334667206,0.22082284092903137,4.18810510635376,1.9208636283874512,0.0,0.0,3.8359932899475098,2.0,2.0201830863952637
2.6351356506347656,1.315704107284546,0.33041536808013916,0.34849655628204346,3.80008602142334,4.735725402832031,0.0,1.0,4.629833698272705,2.0,1.8150415420532227
2.9716012477874756,9.182519912719727,0.2892313599586487,0.2713390290737152,0.6742122173309326,2.9968483448028564,1.0,1.0,9.054444313049316,2.0,1.7903199195861816
2.375387668609619,0.5632488131523132,1.0052516460418701,0.3981899619102478,2.572096347808838,0.9244915246963501,0.0,0.0,1.7765833139419556,2.0,2.233346462249756
0.2772601246833801,1.5056416988372803,4.464762210845947,0.44677501916885376,5.1891093254089355,2.382446527481079,2.0,1.0,2.4192705154418945,2.0,3.2475578784942627
1.1033976078033447,0.9805725812911987,2.2903895378112793,0.51180100440979,3.932192802429199,1.1937748193740845,0.0,0.0,2.502180576324463,1.0,2.2601683139801025
1.9648749828338623,4.7573442459106445,1.6288248300552368,0.6289685368537903,4.313440322875977,1.4806280136108398,0.0,1.0,2.5059990882873535,1.0,3.2906696796417236
1.2895199060440063,1.3168220520019531,1.943345308303833,0.23986223340034485,4.244784832000732,2.5751595497131348,2.0,1.0,2.818511962890625,2.0,2.725306272506714
1.5609302520751953,0.21040290594100952,1.9049876928329468,0.41101545095443726,4.066000461578369,0.7522016763687134,0.0,0.0,3.3987843990325928,0.0,1.6414642333984375
1.1017643213272095,3.9975099563598633,0.8564155101776123,0.3955951929092407,4.647068500518799,2.958310127258301,0.0,0.0,3.4640111923217773,2.0,2.383531332015991
1.5567710399627686,0.7120202779769897,3.066580295562744,0.6206177473068237,2.918440341949463,1.291963815689087,1.0,0.0,1.240219235420227,2.0,2.7340199947357178
3.0607755184173584,3.5779435634613037,1.3883236646652222,0.6399656534194946,1.7953026294708252,0.6796724796295166,0.0,0.0,3.111422300338745,1.0,2.508740186691284
1.0417139530181885,3.879816770553589,1.9351842403411865,0.7199909090995789,2.581170082092285,1.1697129011154175,0.0,0.0,1.5541343688964844,2.0,1.219609260559082
1.2855348587036133,9.17735481262207,0.2867079973220825,0.1786889135837555,1.4854834079742432,3.0347557067871094,2.0,1.0,14.63133716583252,2.0,2.640373945236206
4.969244956970215,0.48076722025871277,0.38829711079597473,0.3354310095310211,2.986494541168213,2.225386381149292,1.0,1.0,1.0907776355743408,2.0,1.5371637344360352
1.835580587387085,8.399497985839844,0.6478162407875061,0.4549720287322998,2.382964611053467,1.1687841415405273,0.0,1.0,4.985605716705322,2.0,-0.7373161315917969
3.826188087463379,3.775865316390991,1.0385156869888306,0.6077681183815002,2.2303104400634766,1.3880850076675415,0.0,0.0,1.8916257619857788,1.0,1.636181354522705
1.267701268196106,8.23774242401123,2.337261915206909,0.4781883955001831,4.636067867279053,2.8160758018493652,1.0,0.0,4.966197490692139,2.0,4.128849029541016
1.5742233991622925,1.7735934257507324,1.2075903415679932,0.7702744603157043,3.441427707672119,2.775423049926758,0.0,0.0,4.098180294036865,2.0,1.4701199531555176
1.765611171722412,0.4455031752586365,1.230900764465332,0.6148912310600281,5.067030906677246,0.9618791937828064,0.0,0.0,0.5458195209503174,0.0,2.2231404781341553
4.922852993011475,5.377770900726318,1.2453352212905884,0.4084126949310303,4.257531642913818,2.273226261138916,0.0,0.0,2.1785809993743896,2.0,2.24334454536438
2.4150631427764893,0.5910000205039978,0.55144202709198,0.4567785859107971,2.5234365463256836,3.517012119293213,1.0,0.0,8.311790466308594,2.0,1.198293924331665
1.973781704902649,5.0422892570495605,1.4321242570877075,0.5515578985214233,3.4803924560546875,1.2224401235580444,0.0,0.0,1.1770801544189453,0.0,3.6472551822662354
1.7634207010269165,1.5793211460113525,2.3149447441101074,0.6137224435806274,1.2065346240997314,1.2312883138656616,0.0,0.0,1.9788283109664917,2.0,0.5631380081176758
0.45610958337783813,8.319013595581055,3.3398942947387695,0.48014748096466064,3.3741140365600586,2.7094202041625977,0.0,1.0,0.8490570783615112,2.0,2.935600996017456
2.5582947731018066,4.909130573272705,0.16167403757572174,0.24376921355724335,3.9825711250305176,3.3887689113616943,1.0,0.0,4.33576774597168,2.0,3.4333722591400146
1.2125941514968872,4.32770299911499,1.495058536529541,0.5819757580757141,6.971107006072998,0.5067278742790222,0.0,0.0,0.37284716963768005,1.0,4.786065101623535
1.752799153327942,5.081914901733398,0.5390793681144714,0.5258363485336304,1.090503215789795,1.0442458391189575,0.0,0.0,1.2587987184524536,1.0,1.5382015705108643
1.8091678619384766,0.28369882702827454,0.4470210075378418,0.3381745219230652,5.398876190185547,1.6481505632400513,0.0,1.0,4.967324256896973,2.0,2.284414052963257
1.6398131847381592,0.2906495928764343,1.5611348152160645,0.6464256048202515,3.7791495323181152,0.41040849685668945,0.0,0.0,1.8199700117111206,1.0,0.8491268157958984
2.6895673274993896,3.0207602977752686,0.5670360326766968,0.4690883755683899,4.2365193367004395,2.2305779457092285,0.0,0.0,0.1900802105665207,2.0,1.459423303604126
2.9357221126556396,2.630812168121338,1.0103213787078857,0.38785630464553833,3.4394330978393555,1.6948343515396118,0.0,1.0,4.661667346954346,2.0,1.7943220138549805
3.2159595489501953,4.378172397613525,2.4477436542510986,0.5579041242599487,1.3903861045837402,1.1689430475234985,1.0,0.0,3.173285722732544,1.0,1.0126190185546875
2.1447415351867676,1.969989538192749,1.460605263710022,0.707092821598053,4.623205661773682,0.5738403797149658,0.0,0.0,1.920262098312378,1.0,0.8962936401367188
0.45597293972969055,2.491072177886963,2.905027389526367,0.3186681568622589,4.179557800292969,2.063807487487793,0.0,1.0,4.279030799865723,2.0,2.5899412631988525
1.019995927810669,8.848565101623535,2.5066769123077393,0.25898969173431396,3.1228561401367188,1.7770614624023438,1.0,1.0,4.427549839019775,2.0,1.6737937927246094
1.037452220916748,2.7284927368164062,1.8682286739349365,0.6242138743400574,3.7063651084899902,0.37533941864967346,0.0,0.0,0.7566245198249817,2.0,-0.9408024549484253
1.954435110092163,1.323775053024292,1.387503981590271,0.48243242502212524,4.67991828918457,1.5642964839935303,1.0,1.0,3.5922250747680664,2.0,3.533116102218628
0.6611056327819824,6.58788537979126,1.3617329597473145,0.33751940727233887,3.6927266120910645,1.8559917211532593,1.0,1.0,11.298985481262207,2.0,2.799794912338257
2.373227119445801,6.480112552642822,1.6362947225570679,0.40844500064849854,2.6772689819335938,3.295976400375366,0.0,0.0,6.907373428344727,2.0,1.3114168643951416
1.5711289644241333,7.874632835388184,0.9531872272491455,0.5787548422813416,0.831742525100708,1.9367715120315552,0.0,0.0,7.534914493560791,2.0,1.0799643993377686
0.6028876900672913,3.5912108421325684,2.3024494647979736,0.6235328316688538,5.812482833862305,1.9432271718978882,0.0,0.0,7.790658473968506,2.0,4.767416000366211
3.0278940200805664,3.148437261581421,1.9498664140701294,0.6762941479682922,5.438740253448486,1.48163902759552,0.0,1.0,1.077735185623169,1.0,2.8588221073150635
1.6182546615600586,5.616934299468994,0.7409547567367554,0.6102088093757629,3.40478515625,1.3578696250915527,0.0,0.0,3.812798500061035,1.0,2.1536617279052734
1.922366976737976,4.347498416900635,2.467012882232666,0.8018045425415039,1.100430965423584,0.6523793339729309,0.0,0.0,2.4937427043914795,0.0,2.1299426555633545
1.6245367527008057,2.3539299964904785,0.9263080954551697,0.6777051687240601,3.6337509155273438,3.747162342071533,0.0,0.0,8.897640228271484,1.0,1.2917096614837646
1.6472917795181274,2.489809513092041,2.892350435256958,0.45509880781173706,3.3763556480407715,1.857038974761963,0.0,1.0,7.802867889404297,1.0,3.074249505996704
3.9908931255340576,5.085794448852539,0.9467521905899048,0.7876002788543701,2.3811349868774414,1.1822078227996826,0.0,0.0,1.3668690919876099,2.0,1.5050079822540283
0.3426360785961151,4.963512897491455,1.3195295333862305,0.3629741072654724,1.6033422946929932,2.5129997730255127,1.0,1.0,21.43702507019043,2.0,1.327362060546875
1.9696046113967896,1.0290727615356445,0.7348260879516602,0.4543337821960449,4.671778202056885,0.7117195129394531,0.0,0.0,0.7039170861244202,2.0,2.73823618888855
1.4820719957351685,1.503928303718567,1.7613070011138916,0.5101587176322937,3.976461887359619,1.9912428855895996,0.0,0.0,0.41373103857040405,2.0,2.795236349105835
0.912353515625,1.2812422513961792,2.8375356197357178,0.32185661792755127,2.9476699829101562,2.8363659381866455,2.0,1.0,8.991015434265137,2.0,1.242912769317627
0.4086487293243408,5.133156776428223,2.787703037261963,0.6617662310600281,6.144787311553955,1.190760612487793,0.0,0.0,3.1664581298828125,2.0,4.198097229003906
3.5587687492370605,2.4588658809661865,0.8413428664207458,0.6960877180099487,2.594590187072754,1.6138665676116943,0.0,0.0,4.877500057220459,2.0,2.0614025592803955
2.704684019088745,3.0998966693878174,1.6015647649765015,0.5917173624038696,2.7985281944274902,3.0453999042510986,0.0,0.0,4.890035152435303,2.0,1.6679613590240479
