nHM,piPC09,PCD,X2Av,MLOGP,ON1V,N-072,B02[C-N],F04[C-O],Class,logBCF
0,1.295089123200274,0.696865989386958,0.5071426502858466,2.566032946711001,3.1847986100193153,1,1,1,3,1.0115274128745086
0,0.18856441411192648,3.1272893282255296,0.14873692393302917,2.210612579461287,0.7671308007481799,0,1,0,1,1.1109716569434216
3,0.10654033029921761,0.43363726139068604,0.4746317162679731,1.1646010918995802,0.7359651327133179,2,1,8,1,0.8152097214346723
5,-0.19068098068237305,0.49708339085863185,0.4856468537252032,1.7781280697903141,0.7359651327133179,2,1,0,2,0.7186649343882889
6,-0.02701038798254274,0.43363726139068604,0.563441472026534,1.0724537674282657,0.7359651327133179,1,1,0,1,1.0807444998423636
2,0.13748518941190735,0.6330281484001594,0.3791624887955839,2.795472117689313,2.876309014280494,2,0,9,3,0.4948768615722656
6,5.097218082820445,3.51003880415936,0.6153317190513328,5.130871846442047,0.9429835146772676,0,0,13,1,3.7296771768829586
6,3.222080558686841,1.6311804005711916,0.624192768200192,6.327505988377736,1.468633542500575,0,0,0,1,4.157014185004304
4,8.000532295568174,3.690850633501058,0.3908461075126708,6.6165564936870975,1.3995529350044733,0,1,-1,1,4.1639014027507715
0,-0.19068098068237305,0.5206625436673789,0.2181783138969443,1.348519804560436,0.7431047566337017,0,1,1,2,0.5617775725981087
2,7.0209330837870425,4.072093959883059,0.3603504179652185,6.108831008819293,1.0665092972864052,3,0,-1,1,4.128950127994424
5,3.4069163688493482,1.4203170045288576,0.6237623516391657,7.205221908468032,2.334903876026575,0,0,0,3,3.196583933774015
0,3.9179050634001724,1.3014348820297628,0.5987003567644518,2.61850085164447,3.254519448409515,3,0,14,3,0.4948768615722656
0,5.670266978195466,3.201125582196583,0.38132903639437976,2.6122194113887707,2.7703285457008042,2,1,3,1,1.195277418310197
1,3.1014182275238014,1.0378590416807543,0.6023835522273822,1.7755716471393979,3.2625637529265314,2,0,14,3,0.4948768615722656
0,-0.12083995311704854,0.43363726139068604,0.6002366020962548,1.2642961994265876,0.8763837804684123,0,0,14,1,0.5836098252174211
7,7.404625382838825,1.559388466647675,0.5584938245184071,6.940451549335643,2.8456138029868123,2,0,11,2,4.270707700159818
0,3.905410801127159,3.101216830155229,0.1693189747394867,3.2449619024411573,2.4093275780694214,1,1,3,1,1.8439761427522083
1,5.5579712535572305,1.8722016440197307,0.3416473400320245,7.250516745249016,3.3646875619888306,0,0,6,2,4.030244692440371
4,7.869562252377353,4.134261965751648,0.256190025764317,7.355729543005544,1.5409125724274422,3,0,0,3,3.5402797441023592
3,6.730706978506685,1.536408676689454,0.6368512213230133,7.457033450985593,3.1450682004597343,0,0,6,3,2.8169818190916156
7,0.9705982363738208,0.9816556441924476,0.5086469015715687,7.339869785520718,0.7359651327133179,0,0,-2,1,4.353336811065674
0,4.571174333811524,1.7028424429811144,0.28423800741249056,7.046518518930405,3.3646875619888306,3,0,5,3,3.5925506013578734
