Saliva.Before..ng.mL.,Saliva.After..ng.mL.,Sex,Age,Weight..kg.,Height..cm.,BMI,Calories.per.day,BMR..kcal.day.,AHEI,Total.calories,Simple.carbs..g.,Complex.carbs..g.,Sugar..g.,Protein..g.,Fat..g.,Recerational.Athlete,Birth.Control,PsychDistress
1.0,0.214939026904695,-0.0475754166771102,-0.09546083029862805,0.1674197726279172,0.11026619822952441,0.1577426776073503,-0.023504705687064024,0.08837020563313976,-0.20935023541509853,-0.016138367092607565,-0.10598605719446584,-0.2010018908569533,-0.2898718092919011,-0.03910701176178683,-0.0674361908090843,-0.03376882207233969,0.03641216313295405,-0.16894298128825636
0.214939026904695,1.0,0.004526625533527324,-0.21642106317751444,0.23907799168256258,0.3855873853357824,0.061709900577862103,0.14649957420409862,0.2097737769854085,-0.030440141791787674,0.15571319199110742,0.2667038918533191,-0.2224100786994508,0.05935975969714247,0.07206902972086703,0.3093038438079418,0.2195542210372878,0.26417335488672095,0.13317053748976276
-0.0475754166771102,0.004526625533527324,1.0,0.20158132802905446,0.5509467868708959,0.586275946232605,0.34349850195056586,0.3878282675275662,0.8360031588120407,0.14806734062641558,0.3644050346051547,0.1993963483746998,0.06612791117977981,0.10554858288931158,0.553590781296932,0.2770298628545117,-0.19432508268938858,0.3122615031937362,0.05623660146842558
-0.09546083029862805,-0.21642106317751444,0.20158132802905446,1.0,0.02108034894653966,-0.10994230179385142,0.08291385941031187,-0.11447598695333464,0.038152619145087704,0.18754128562547812,-0.1713893167619752,-0.46067526910017487,0.48331852450994583,-0.011889454305279804,-0.04088330003842721,-0.13763965891156826,-0.33750152577836906,-0.3084763016504983,-0.20693457569576393
0.1674197726279172,0.23907799168256258,0.5509467868708959,0.02108034894653966,1.0,0.6773842102740257,0.8850149716280689,0.3935591798151189,0.9026934804993509,-0.11965142306129066,0.3792427706180821,0.4018776577147679,-0.17923495146010915,0.08799573733821532,0.41773966839603066,0.41133093376803864,0.054307207157945556,0.170565584771725,0.08024886543260773
0.11026619822952441,0.3855873853357824,0.586275946232605,-0.10994230179385142,0.6773842102740257,1.0,0.26167056098520347,0.5234012148524845,0.7704051242529805,-0.052845974167145295,0.533575739110715,0.47504764532632904,-0.04803823400926501,0.20561544837449852,0.42506754858823015,0.48101881432203347,0.09925556059849856,0.3055972567298172,0.0044959318280190196
0.1577426776073503,0.061709900577862103,0.34349850195056586,0.08291385941031187,0.8850149716280689,0.26167056098520347,1.0,0.1819205692332366,0.6909251784974729,-0.1363882688267434,0.15734866493851835,0.23740182305178295,-0.20135570788992715,-0.021697887634200972,0.2703416847666996,0.22520579758392925,0.026266263517325854,0.023917652684852027,0.0840087554992557
-0.023504705687064024,0.14649957420409862,0.3878282675275662,-0.11447598695333464,0.3935591798151189,0.5234012148524845,0.1819205692332366,1.0,0.48157462812579654,0.23501865477750664,0.9909883090894566,0.7473898187111384,-0.04871033387039975,0.5210248430975032,0.8027538804471369,0.8579823261562246,0.1302126987260107,0.09602084897590606,-0.2074230252517329
0.08837020563313976,0.2097737769854085,0.8360031588120407,0.038152619145087704,0.9026934804993509,0.7704051242529805,0.6909251784974729,0.48157462812579654,1.0,0.004213698833267279,0.4684049240026011,0.4106147261385765,-0.11265017419793007,0.14061876881766863,0.5642961900252909,0.44686041603560744,-0.03976538449008339,0.30806423684082535,0.12434498346127408
-0.20935023541509853,-0.030440141791787674,0.14806734062641558,0.18754128562547812,-0.11965142306129066,-0.052845974167145295,-0.1363882688267434,0.23501865477750664,0.004213698833267279,1.0,0.19546006022004703,0.026315896109302905,0.48041757532574264,0.24387087379480082,0.38771917229007846,0.1919772620423201,-0.2808812206294925,0.07857796538658471,0.024980412075892106
-0.016138367092607565,0.15571319199110742,0.3644050346051547,-0.1713893167619752,0.3792427706180821,0.533575739110715,0.15734866493851835,0.9909883090894566,0.4684049240026011,0.19546006022004703,1.0,0.7640536724007259,-0.07941926121949931,0.5071094759947404,0.7979402245011533,0.8619033080597412,0.15910750955753541,0.12714500154091887,-0.1937433516585169
-0.10598605719446584,0.2667038918533191,0.1993963483746998,-0.46067526910017487,0.4018776577147679,0.47504764532632904,0.23740182305178295,0.7473898187111384,0.4106147261385765,0.026315896109302905,0.7640536724007259,1.0,-0.4349616799013613,0.5439460221533895,0.5631801328329653,0.7255703602643319,0.3211716430629564,0.18954066350959708,0.020674151436746082
-0.2010018908569533,-0.2224100786994508,0.06612791117977981,0.48331852450994583,-0.17923495146010915,-0.04803823400926501,-0.20135570788992715,-0.04871033387039975,-0.11265017419793007,0.48041757532574264,-0.07941926121949931,-0.4349616799013613,1.0,0.17337535578105648,0.016492587499063918,-0.04265498734511753,0.033705260786661057,-0.2639515353327556,-0.2015554213187795
-0.2898718092919011,0.05935975969714247,0.10554858288931158,-0.011889454305279804,0.08799573733821532,0.20561544837449852,-0.021697887634200972,0.5210248430975032,0.14061876881766863,0.24387087379480082,0.5071094759947404,0.5439460221533895,0.17337535578105648,1.0,0.30133036610059133,0.5587385846894086,0.2065886051770524,-0.15001048921020696,-0.11154766911678975
-0.03910701176178683,0.07206902972086703,0.553590781296932,-0.04088330003842721,0.41773966839603066,0.42506754858823015,0.2703416847666996,0.8027538804471369,0.5642961900252909,0.38771917229007846,0.7979402245011533,0.5631801328329653,0.016492587499063918,0.30133036610059133,1.0,0.6886057090056347,-0.0012149661511152926,0.4524313964672842,-0.055894627728744525
-0.0674361908090843,0.3093038438079418,0.2770298628545117,-0.13763965891156826,0.41133093376803864,0.48101881432203347,0.22520579758392925,0.8579823261562246,0.44686041603560744,0.1919772620423201,0.8619033080597412,0.7255703602643319,-0.04265498734511753,0.5587385846894086,0.6886057090056347,1.0,0.30456909039207186,0.0916852599713571,-0.21431338787090665
-0.03376882207233969,0.2195542210372878,-0.19432508268938858,-0.33750152577836906,0.054307207157945556,0.09925556059849856,0.026266263517325854,0.1302126987260107,-0.03976538449008339,-0.2808812206294925,0.15910750955753541,0.3211716430629564,0.033705260786661057,0.2065886051770524,-0.0012149661511152926,0.30456909039207186,1.0,-0.038361072799838636,0.018213637050869938
